#doc name topic proportion ...
0	genetic	16	0.2812256049960968	6	0.1481264637002342	17	0.13017174082747854	5	0.09504293520686963	15	0.06811085089773615	9	0.05562060889929742	10	0.05327868852459016	3	0.04078844652615144	19	0.024004683840749413	14	0.022443403590944575	18	0.011514441842310695	7	0.011124121779859485	13	0.009953161592505855	4	0.009953161592505855	2	0.009953161592505855	12	0.009562841530054645	0	0.008391881342701015	1	0.006440281030444965	11	0.002146760343481655	8	0.002146760343481655	
1	plants	3	0.29075691411935956	17	0.19468704512372634	10	0.16775836972343522	14	0.07605531295487628	8	0.05058224163027657	16	0.03748180494905386	0	0.02947598253275109	18	0.028748180494905386	13	0.026564774381368266	15	0.02583697234352256	9	0.013464337700145561	6	0.013464337700145561	11	0.009825327510917031	5	0.009825327510917031	2	0.006186317321688501	1	0.006186317321688501	7	0.0054585152838427945	19	0.0032751091703056767	12	0.002547307132459971	4	0.001819505094614265	
2	may	5	0.3048780487804878	2	0.1	1	0.08048780487804878	9	0.07073170731707316	6	0.046341463414634146	4	0.046341463414634146	14	0.041463414634146344	16	0.036585365853658534	7	0.03170731707317073	0	0.03170731707317073	19	0.026829268292682926	10	0.026829268292682926	3	0.026829268292682926	18	0.02195121951219512	17	0.02195121951219512	12	0.02195121951219512	11	0.02195121951219512	15	0.01707317073170732	13	0.012195121951219513	8	0.012195121951219513	
3	plants	10	0.4345191555903049	18	0.16868647380766225	17	0.09010946051602815	9	0.06313526192337764	3	0.06039874902267396	14	0.05101641907740422	4	0.023651290070367474	8	0.022478498827208756	15	0.02052384675527756	13	0.017005473025801406	5	0.01075058639562158	19	0.008405003909304144	6	0.006450351837372948	1	0.006450351837372948	12	0.0048866301798279905	0	0.004104769351055512	11	0.0033229085222830335	16	0.0013682564503518374	7	0.0013682564503518374	2	0.0013682564503518374	
4	contour	13	0.18723849372384938	10	0.13912133891213388	9	0.1098326359832636	5	0.09309623430962342	3	0.07426778242677824	14	0.0700836820083682	16	0.05753138075313807	7	0.04079497907949791	2	0.038702928870292884	15	0.030334728033472803	18	0.028242677824267783	17	0.028242677824267783	6	0.02405857740585774	0	0.021966527196652718	19	0.0198744769874477	8	0.009414225941422594	4	0.009414225941422594	1	0.007322175732217573	12	0.005230125523012552	11	0.005230125523012552	
5	chapter	5	0.22129186602870812	6	0.1471291866028708	3	0.12081339712918661	2	0.07535885167464115	9	0.07057416267942583	15	0.06818181818181818	1	0.06578947368421052	19	0.029904306220095694	10	0.029904306220095694	12	0.022727272727272728	7	0.022727272727272728	18	0.02033492822966507	0	0.02033492822966507	14	0.017942583732057416	16	0.013157894736842105	8	0.013157894736842105	13	0.01076555023923445	11	0.01076555023923445	4	0.01076555023923445	17	0.008373205741626795	
6	r	16	0.1875	15	0.16576086956521738	1	0.14945652173913043	19	0.051630434782608696	2	0.051630434782608696	14	0.0483695652173913	6	0.04728260869565217	10	0.042934782608695654	17	0.035326086956521736	5	0.034239130434782605	9	0.029891304347826088	18	0.028804347826086957	11	0.028804347826086957	0	0.025543478260869567	12	0.022282608695652174	3	0.01576086956521739	7	0.014673913043478261	13	0.008152173913043478	4	0.007065217391304348	8	0.004891304347826087	
7	populations	16	0.5368192278189722	15	0.08578368703656354	10	0.06686269496292509	17	0.054589619023267706	13	0.04027103042700077	3	0.035412937867553056	9	0.03260035796471491	14	0.03157760163641012	19	0.02083866018920992	18	0.016491945793914598	7	0.013423676809000256	6	0.012400920480695474	5	0.00933265149578113	12	0.007542827921247762	1	0.007287138839171568	8	0.007031449757095372	4	0.007031449757095372	11	0.0060086934287905906	2	0.004985937100485809	0	0.0037074916901048325	
8	oenothera	5	0.17782426778242677	6	0.0899581589958159	9	0.08158995815899582	14	0.07740585774058577	2	0.06903765690376569	1	0.06903765690376569	16	0.056485355648535567	15	0.05230125523012552	4	0.04811715481171548	17	0.043933054393305436	11	0.043933054393305436	10	0.03138075313807531	0	0.03138075313807531	19	0.027196652719665274	13	0.027196652719665274	18	0.01882845188284519	7	0.01882845188284519	3	0.014644351464435146	12	0.010460251046025104	8	0.010460251046025104	
9	lolium	4	0.5840663734506197	14	0.17782886845261894	15	0.049280287884846063	9	0.037684926029588166	1	0.03288684526189524	16	0.029088364654138346	5	0.022091163534586164	10	0.018092762894842063	6	0.007297081167532987	17	0.006097560975609756	2	0.005897640943622551	19	0.005697720911635346	13	0.00509796081567373	8	0.004498200719712115	11	0.003698520591763295	18	0.0032986805277888847	12	0.002499000399840064	3	0.0018992403038784486	0	0.0016993202718912435	7	0.0012994802079168333	
